R‚fD‚tailCommande;R‚fCommande;R‚fProduit;Quantit‚;PrixUnitaire;Remise;FORFAIT;PrixUnitaire?;PrixUnitaireht;TVA
1682;1750;41;1;0,00;0;TRUE;3.100,00;0,00;0,140000001
1683;1751;41;1;0,00;0;TRUE;3.100,00;0,00;0,140000001
1684;1752;41;1;0,00;0;TRUE;3.100,00;0,00;0,140000001
1685;1753;106;1;0,00;0;TRUE;4.800,00;0,00;0,140000001
1686;1754;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1687;1755;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1688;1756;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1689;1757;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1690;1758;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1691;1759;41;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1692;1760;165;1;0,00;0;TRUE;4.100,00;0,00;0,140000001
1693;1761;165;1;0,00;0;TRUE;4.100,00;0,00;0,140000001
1694;1762;150;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1695;1763;41;1;0,00;0;TRUE;3.100,00;0,00;0,140000001
1696;1764;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1697;1765;41;1;0,00;0;TRUE;3.100,00;0,00;0,140000001
1698;1766;28;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1699;1767;21;1;13.500,00;0;TRUE;0,00;13.500,00;0,140000001
1700;1768;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1701;1769;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1702;1770;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1703;1771;41;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1704;1772;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1705;1773;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1706;1774;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1707;1775;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1708;1776;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1709;1777;11;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
1710;1778;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1711;1779;141;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1712;1780;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1713;1781;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1714;1782;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1715;1783;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1716;1784;28;1;16.000,00;0;TRUE;0,00;16.000,00;0,140000001
1717;1785;21;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1718;1786;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1719;1787;41;1;0,00;0;TRUE;3.000,00;0,00;0,140000001
1720;1788;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1721;1790;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1722;1791;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1723;1792;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1724;1793;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1725;1794;160;1;8.000,00;0;TRUE;0,00;8.000,00;0
1726;1795;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1727;1796;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1728;1797;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1729;1798;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1730;1799;78;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1731;1800;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1732;1801;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1733;1802;150;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1734;1803;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1735;1804;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1736;1805;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1737;1806;41;1;31.200,00;0;TRUE;0,00;31.200,00;0,140000001
1738;1807;41;1;31.000,00;0;TRUE;0,00;31.000,00;0,140000001
1739;1808;167;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1740;1809;41;1;31.000,00;0;TRUE;0,00;31.000,00;0,140000001
1741;1810;41;1;31.000,00;0;TRUE;0,00;31.000,00;0,140000001
1742;1811;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1743;1812;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1744;1813;78;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1745;1814;78;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1746;1815;41;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
1747;1816;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1748;1817;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1749;1818;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1750;1819;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1751;1820;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1752;1821;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1753;1822;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1754;1823;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1755;1824;168;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
1756;1825;168;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
1757;1826;168;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
1758;1827;168;1;28.000,00;0;TRUE;0,00;28.000,00;0,140000001
1759;1828;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1760;1829;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1761;1830;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1762;1831;41;1;29.000,00;0;TRUE;0,00;29.000,00;0,140000001
1763;1832;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1764;1833;41;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
1765;1834;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1766;1835;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1767;1836;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1768;1837;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1769;1838;3;1;20.000,00;0;TRUE;0,00;20.000,00;0,140000001
1770;1839;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1771;1840;41;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1772;1841;41;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
1773;1842;41;1;30.000,00;0;TRUE;0,00;30.000,00;0,140000001
1774;1842;169;1;9.100,00;0;TRUE;0,00;9.100,00;0,140000001
1775;1843;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1776;1844;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1777;1845;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1778;1846;41;1;29.000,00;0;TRUE;0,00;29.000,00;0,140000001
1779;1847;3;1;20.000,00;0;TRUE;0,00;20.000,00;0,140000001
1780;1848;3;1;20.000,00;0;TRUE;0,00;20.000,00;0,140000001
1781;1849;3;1;20.000,00;0;TRUE;0,00;20.000,00;0,140000001
1782;1850;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1783;1851;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1784;1852;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1785;1853;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1786;1854;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1787;1855;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1788;1856;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1789;1857;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1790;1858;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1791;1859;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1792;1860;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1793;1861;2;1;10.000,00;0;TRUE;0,00;10.000,00;0
1794;1862;170;1;15.000,00;0;TRUE;0,00;15.000,00;0,140000001
1795;1863;120;1;15.000,00;0;TRUE;0,00;15.000,00;0,140000001
1796;1864;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1797;1865;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1798;1866;171;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1799;1867;88;1;9.000,00;0;TRUE;0,00;9.000,00;0,140000001
1800;1868;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1801;1869;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1802;1870;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1803;1871;2;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1804;1872;141;1;22.000,00;0;TRUE;0,00;22.000,00;0,140000001
1805;1873;120;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
1806;1874;29;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1807;1875;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1808;1876;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1809;1877;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1810;1878;176;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
1811;1879;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1812;1880;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1813;1881;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1814;1882;141;1;22.000,00;0;TRUE;0,00;22.000,00;0,140000001
1815;1883;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1816;1884;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1817;1885;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1818;1886;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1819;1887;2;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1820;1887;177;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1821;1888;78;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1823;1889;170;1;15.000,00;0;TRUE;0,00;15.000,00;0,140000001
1824;1890;120;1;15.000,00;0;TRUE;0,00;15.000,00;0,140000001
1825;1891;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1826;1892;179;1;5.000,00;0;TRUE;0,00;5.000,00;0
1827;1893;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1828;1894;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1829;1895;181;1;45.360,00;0;TRUE;0,00;45.360,00;0,140000001
1830;1896;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1831;1900;182;1;48.000,00;0;TRUE;0,00;48.000,00;0,140000001
1832;1901;182;1;48.000,00;0;TRUE;0,00;48.000,00;0,140000001
1833;1902;182;1;48.000,00;0;TRUE;0,00;48.000,00;0,140000001
1834;1903;159;1;22.000,00;0;TRUE;0,00;22.000,00;0,140000001
1835;1904;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1836;1905;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1837;1906;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1838;1907;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1839;1908;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1840;1909;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1841;1910;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1842;1911;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1843;1912;41;1;29.000,00;0;TRUE;0,00;29.000,00;0,140000001
1844;1913;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1845;1914;183;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1846;1915;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1847;1916;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1848;1917;41;1;0,00;0;TRUE;2.740,00;0,00;0,140000001
1849;1918;35;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
1850;1919;108;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1851;1920;2;1;2.000,00;0;TRUE;0,00;2.000,00;0,140000001
1856;1921;184;1;5.500,00;0;TRUE;0,00;4.824,56;0,140000001
1857;1922;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1858;1923;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1859;1924;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1860;1925;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1861;1926;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1862;1927;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1863;1928;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1864;1929;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1865;1930;41;1;29.500,00;0;TRUE;0,00;29.500,00;0,140000001
1866;1931;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1867;1932;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1868;1933;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1869;1934;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1870;1935;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1871;1936;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1872;1937;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1873;1938;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1874;1939;107;1;0,00;0;TRUE;2.600,00;0,00;0,140000001
1875;1940;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1876;1941;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1877;1942;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1878;1943;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1879;1944;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1880;1945;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1881;1946;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1882;1947;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1883;1948;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1884;1949;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1885;1950;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1886;1951;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1887;1952;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1888;1953;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1889;1954;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1890;1955;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1891;1956;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1892;1957;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1893;1958;185;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
1894;1959;185;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
1895;1960;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1896;1961;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1897;1962;41;1;0,00;0;TRUE;2.740,00;0,00;0,140000001
1898;1963;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1899;1964;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1900;1965;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1901;1966;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1902;1967;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1903;1968;186;1;0,00;0;TRUE;5.000,00;0,00;0,140000001
1904;1969;2;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
1905;1970;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1906;1971;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1907;1972;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1908;1973;41;1;0,00;0;TRUE;2.840,00;0,00;0
1909;1974;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1910;1975;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1912;1976;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1913;1977;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1914;1973;125;1;;0;TRUE;100,00;;0,140000001
1915;1978;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1916;1979;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1917;1980;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1918;1981;187;1;0,00;0;TRUE;2.300,00;0,00;0,140000001
1919;1982;188;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1920;1983;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
1921;1984;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
1922;1986;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1923;1987;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1924;1988;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
1925;1989;29;1;5.000,00;0;TRUE;0,00;5.000,00;0,140000001
1926;1990;189;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
1927;1991;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1928;1992;41;1;30.320,00;0;TRUE;0,00;30.320,00;0,140000001
1929;1993;41;1;30.320,00;0;TRUE;0,00;30.320,00;0,140000001
1930;1994;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1931;1995;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1932;1996;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1933;1997;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1934;1998;41;1;0,00;0;TRUE;1.200,00;0,00;0,140000001
1935;1999;41;1;0,00;0;TRUE;1.790,00;0,00;0,140000001
1936;2000;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1937;2001;190;1;12.000,00;0;TRUE;0,00;10.526,32;0,140000001
1938;2002;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1939;2003;192;1;0,00;0;TRUE;2.800,00;0,00;0,140000001
1941;2004;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1942;2005;41;1;0,00;0;TRUE;2.850,00;0,00;0,140000001
1943;2007;183;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
1944;2008;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1945;2009;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1946;2010;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1947;2011;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
1948;2012;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1949;2006;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1950;2016;41;1;29.975,00;0;TRUE;0,00;29.975,00;0,140000001
1951;2017;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1952;2018;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1953;2019;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1954;2020;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1955;2021;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1956;2022;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1957;2023;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1958;2024;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1959;2025;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1960;2026;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1961;2027;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1962;2028;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1963;2029;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1964;2030;41;1;0,00;0;TRUE;2.750,00;0,00;0,140000001
1965;2031;2;1;6.000,00;0;TRUE;0,00;6.000,00;0,140000001
1966;2032;2;1;6.000,00;0;TRUE;0,00;6.000,00;0
1967;2033;29;1;5.000,00;0;TRUE;0,00;5.000,00;0
1968;2034;29;1;5.000,00;0;TRUE;0,00;5.000,00;0
1969;2035;3;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1970;2036;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1971;2037;21;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
1972;2038;199;1;0,00;0;TRUE;1.900,00;0,00;0,140000001
1973;2039;198;1;15.000,00;0;TRUE;0,00;15.000,00;0,140000001
1974;2040;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1975;2043;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1976;2044;199;1;0,00;0;TRUE;1.900,00;0,00;0,140000001
1977;2045;200;1;0,00;0;TRUE;800,00;0,00;0,140000001
1978;2046;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1979;2039;201;1;2.000,00;0;TRUE;0,00;2.000,00;0,140000001
1980;2047;202;1;16.000,00;0;TRUE;0,00;16.000,00;0,140000001
1981;2048;203;1;38.000,00;0;TRUE;0,00;38.000,00;0,140000001
1982;2049;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1983;2050;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1987;2052;204;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
1989;2051;199;1;0,00;0;TRUE;1.900,00;0,00;0,140000001
1990;2054;204;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
1991;2056;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
1992;2058;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1993;2059;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
1994;2061;130;1;12.000,00;0;TRUE;0,00;12.000,00;0
1995;2062;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1996;2039;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
1997;2064;21;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
1998;2065;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
1999;2066;218;1;34.000,00;0;TRUE;0,00;34.000,00;0,140000001
2000;2067;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2001;2068;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2002;2069;219;1;19.000,00;0;TRUE;0,00;19.000,00;0,140000001
2003;2071;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2004;2072;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2005;2073;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2006;2074;200;1;8.800,00;0;TRUE;0,00;8.800,00;0,140000001
2007;2075;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2008;2076;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
2009;2077;217;1;12.000,00;0;TRUE;0,00;12.000,00;0,140000001
2010;2078;2;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2011;2080;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2012;2081;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2013;2080;125;1;1.000,00;0;TRUE;0,00;1.000,00;0,140000001
2014;2082;3;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
2015;2083;3;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
2016;2084;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2017;2085;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2018;2081;125;1;1.000,00;0;TRUE;0,00;1.000,00;0,140000001
2019;2086;216;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
2020;2087;21;1;13.000,00;0;TRUE;0,00;13.000,00;0,140000001
2021;2088;35;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2022;2089;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2023;2090;161;1;4.000,00;0;TRUE;0,00;3.508,77;0,140000001
2024;2091;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2025;2092;35;1;2.500,00;0;TRUE;0,00;2.500,00;0
2026;2093;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2027;2093;125;1;1.413,00;0;TRUE;0,00;1.413,00;0,140000001
2028;2094;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2029;2095;218;1;34.000,00;0;TRUE;0,00;34.000,00;0,140000001
2030;2094;125;1;2.118,00;0;TRUE;0,00;2.118,00;0,140000001
2031;2096;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2032;2097;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2033;2098;71;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2034;2099;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2036;2100;159;1;20.000,00;0;TRUE;0,00;20.000,00;0
2037;2101;141;1;18.000,00;0;TRUE;0,00;18.000,00;0,140000001
2038;2102;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2039;2102;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2041;2103;208;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2042;2104;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2043;2105;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2044;2106;3;1;14.000,00;0;TRUE;0,00;14.000,00;0
2045;2107;29;1;3.000,00;0;TRUE;0,00;3.000,00;0,140000001
2046;2108;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
2047;2109;2;1;10.000,00;0;TRUE;0,00;10.000,00;0,140000001
2048;2110;2;1;11.000,00;0;TRUE;0,00;11.000,00;0,140000001
2049;2105;125;1;1.237,00;0;TRUE;0,00;1.237,00;0,140000001
2050;2111;21;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2051;2112;222;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2052;2113;222;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2053;2114;21;1;8.000,00;0;TRUE;0,00;8.000,00;0,140000001
2054;2115;191;1;0,00;0;TRUE;2.900,00;0,00;0,140000001
2055;2116;214;1;3.000,00;0;TRUE;0,00;2.631,58;0,140000001
2056;2117;193;1;44.000,00;0;TRUE;0,00;44.000,00;0,140000001
